date,city,driving_waze,state
2022-01-03,Petaling Jaya,7.000000000000001,Selangor
2022-01-04,Petaling Jaya,1.0,Selangor
2022-01-05,Petaling Jaya,7.000000000000001,Selangor
2022-01-06,Petaling Jaya,4.0,Selangor
2022-01-07,Petaling Jaya,0.0,Selangor
2022-01-08,Petaling Jaya,9.0,Selangor
2022-01-09,Petaling Jaya,11.0,Selangor
2022-01-10,Petaling Jaya,13.0,Selangor
2022-01-11,Petaling Jaya,4.0,Selangor
2022-01-12,Petaling Jaya,7.000000000000001,Selangor
2022-01-13,Petaling Jaya,12.0,Selangor
2022-01-14,Petaling Jaya,9.0,Selangor
2022-01-15,Petaling Jaya,5.0,Selangor
2022-01-16,Petaling Jaya,6.0,Selangor
2022-01-17,Petaling Jaya,9.0,Selangor
2022-01-18,Petaling Jaya,-4.0,Selangor
2022-01-19,Petaling Jaya,11.0,Selangor
2022-01-20,Petaling Jaya,11.0,Selangor
2022-01-21,Petaling Jaya,6.0,Selangor
2022-01-22,Petaling Jaya,12.0,Selangor
2022-01-23,Petaling Jaya,7.000000000000001,Selangor
2022-01-24,Petaling Jaya,11.0,Selangor
2022-01-25,Petaling Jaya,12.0,Selangor
2022-01-26,Petaling Jaya,13.0,Selangor
2020-03-01,Puchong,0.0,Selangor
2020-03-02,Puchong,3.0,Selangor
2020-03-03,Puchong,3.0,Selangor
2020-03-04,Puchong,0.0,Selangor
2020-03-05,Puchong,0.0,Selangor
2020-03-06,Puchong,-3.0,Selangor
2020-03-07,Puchong,-6.0,Selangor
2020-03-08,Puchong,0.0,Selangor
2020-03-09,Puchong,0.0,Selangor
2020-03-10,Puchong,0.0,Selangor
2020-03-11,Puchong,-6.0,Selangor
2020-03-12,Puchong,-3.0,Selangor
2020-03-13,Puchong,-6.0,Selangor
2020-03-14,Puchong,-11.0,Selangor
2020-03-15,Puchong,-3.0,Selangor
2020-03-16,Puchong,-6.0,Selangor
2020-03-17,Puchong,6.0,Selangor
2020-03-18,Puchong,-47.0,Selangor
2020-03-19,Puchong,-66.0,Selangor
2020-03-20,Puchong,-67.0,Selangor
2020-03-21,Puchong,-75.0,Selangor
2020-03-22,Puchong,-81.0,Selangor
2020-03-23,Puchong,-77.0,Selangor
2020-03-24,Puchong,-74.0,Selangor
2020-03-25,Puchong,-72.0,Selangor
2020-03-26,Puchong,-75.0,Selangor
2020-03-27,Puchong,-72.0,Selangor
2020-03-28,Puchong,-81.0,Selangor
2020-03-29,Puchong,-88.0,Selangor
2020-03-30,Puchong,-71.0,Selangor
2020-03-31,Puchong,-71.0,Selangor
2020-04-01,Puchong,-69.0,Selangor
2020-04-02,Puchong,-72.0,Selangor
2020-04-03,Puchong,-81.0,Selangor
2020-04-04,Puchong,-81.0,Selangor
2020-04-05,Puchong,-84.0,Selangor
2020-04-06,Puchong,-74.0,Selangor
2020-04-07,Puchong,-74.0,Selangor
2020-04-08,Puchong,-75.0,Selangor
2020-04-09,Puchong,-75.0,Selangor
2020-04-10,Puchong,-78.0,Selangor
2020-04-11,Puchong,-78.0,Selangor
2020-04-12,Puchong,-88.0,Selangor
2020-04-13,Puchong,-71.0,Selangor
2020-04-14,Puchong,-61.0,Selangor
2020-04-15,Puchong,-66.0,Selangor
2020-04-16,Puchong,-72.0,Selangor
2020-04-17,Puchong,-75.0,Selangor
2020-04-18,Puchong,-78.0,Selangor
2020-04-19,Puchong,-78.0,Selangor
2020-04-20,Puchong,-71.0,Selangor
2020-04-21,Puchong,-71.0,Selangor
2020-04-22,Puchong,-75.0,Selangor
2020-04-23,Puchong,-72.0,Selangor
2020-04-24,Puchong,-64.0,Selangor
2020-04-25,Puchong,-75.0,Selangor
2020-04-26,Puchong,-78.0,Selangor
2020-04-27,Puchong,-65.0,Selangor
2020-04-28,Puchong,-68.0,Selangor
2020-04-29,Puchong,-69.0,Selangor
2020-04-30,Puchong,-72.0,Selangor
2020-05-01,Puchong,-75.0,Selangor
2020-05-02,Puchong,-72.0,Selangor
2020-05-03,Puchong,-75.0,Selangor
2020-05-04,Puchong,-48.0,Selangor
2020-05-05,Puchong,-45.0,Selangor
2020-05-06,Puchong,-44.0,Selangor
2020-05-07,Puchong,-56.00000000000001,Selangor
2020-05-08,Puchong,-47.0,Selangor
2020-05-09,Puchong,-50.0,Selangor
2020-05-10,Puchong,-53.0,Selangor
2020-05-11,Puchong,-48.0,Selangor
2020-05-12,Puchong,-42.0,Selangor
2020-05-13,Puchong,-38.0,Selangor
2020-05-14,Puchong,-38.0,Selangor
2020-05-15,Puchong,-36.0,Selangor
2020-05-16,Puchong,-53.0,Selangor
2020-05-17,Puchong,-50.0,Selangor
2020-05-18,Puchong,-26.0,Selangor
2020-05-19,Puchong,-21.0,Selangor
2020-05-20,Puchong,-42.0,Selangor
2020-05-21,Puchong,-24.0,Selangor
2020-05-22,Puchong,-34.0,Selangor
2020-05-23,Puchong,-39.0,Selangor
2020-05-24,Puchong,-42.0,Selangor
2020-05-25,Puchong,-50.0,Selangor
2020-05-26,Puchong,-42.0,Selangor
2020-05-27,Puchong,-11.0,Selangor
2020-05-28,Puchong,-27.0,Selangor
2020-05-29,Puchong,-28.000000000000004,Selangor
2020-05-30,Puchong,-30.0,Selangor
2020-05-31,Puchong,-45.0,Selangor
2020-06-01,Puchong,-17.0,Selangor
2020-06-02,Puchong,-17.0,Selangor
2020-06-03,Puchong,-31.0,Selangor
2020-06-04,Puchong,-24.0,Selangor
2020-06-05,Puchong,-37.0,Selangor
2020-06-06,Puchong,-24.0,Selangor
2020-06-07,Puchong,-40.0,Selangor
2020-06-08,Puchong,-26.0,Selangor
2020-06-09,Puchong,-22.0,Selangor
2020-06-10,Puchong,-7.000000000000001,Selangor
2020-06-11,Puchong,-30.0,Selangor
2020-06-12,Puchong,-21.0,Selangor
2020-06-13,Puchong,-14.000000000000002,Selangor
2020-06-14,Puchong,-16.0,Selangor
2020-06-15,Puchong,-4.0,Selangor
2020-06-16,Puchong,-16.0,Selangor
2020-06-17,Puchong,-24.0,Selangor
2020-06-18,Puchong,5.0,Selangor
2020-06-19,Puchong,-7.000000000000001,Selangor
2020-06-20,Puchong,-9.0,Selangor
2020-06-21,Puchong,23.0,Selangor
2020-06-22,Puchong,-4.0,Selangor
2020-06-23,Puchong,-3.0,Selangor
2020-06-24,Puchong,-6.0,Selangor
2020-06-25,Puchong,-5.0,Selangor
2020-06-26,Puchong,-18.0,Selangor
2020-06-27,Puchong,-13.0,Selangor
2020-06-28,Puchong,11.0,Selangor
2020-06-29,Puchong,18.0,Selangor
2020-06-30,Puchong,-2.0,Selangor
2020-07-01,Puchong,2.0,Selangor
2020-07-02,Puchong,-1.0,Selangor
2020-07-03,Puchong,4.0,Selangor
2020-07-04,Puchong,-19.0,Selangor
2020-07-05,Puchong,10.0,Selangor
2020-07-06,Puchong,8.0,Selangor
2020-07-07,Puchong,9.0,Selangor
2020-07-08,Puchong,1.0,Selangor
2020-07-09,Puchong,-2.0,Selangor
2020-07-10,Puchong,-10.0,Selangor
2020-07-11,Puchong,0.0,Selangor
2020-07-12,Puchong,-13.0,Selangor
2020-07-13,Puchong,-3.0,Selangor
2020-07-14,Puchong,8.0,Selangor
2020-07-15,Puchong,-19.0,Selangor
2020-07-16,Puchong,-3.0,Selangor
2020-07-17,Puchong,-2.0,Selangor
2020-07-18,Puchong,-3.0,Selangor
2020-07-19,Puchong,9.0,Selangor
2020-07-20,Puchong,4.0,Selangor
2020-07-21,Puchong,20.0,Selangor
2020-07-22,Puchong,2.0,Selangor
2020-07-23,Puchong,0.0,Selangor
2020-07-24,Puchong,17.0,Selangor
2020-07-25,Puchong,1.0,Selangor
2020-07-26,Puchong,8.0,Selangor
2020-07-27,Puchong,15.0,Selangor
2020-07-28,Puchong,9.0,Selangor
2020-07-29,Puchong,12.0,Selangor
2020-07-30,Puchong,7.000000000000001,Selangor
2020-07-31,Puchong,-29.0,Selangor
2020-08-01,Puchong,-21.0,Selangor
2020-08-02,Puchong,9.0,Selangor
2020-08-03,Puchong,19.0,Selangor
2020-08-04,Puchong,9.0,Selangor
2020-08-05,Puchong,2.0,Selangor
2020-08-06,Puchong,-1.0,Selangor
2020-08-07,Puchong,9.0,Selangor
2020-08-08,Puchong,3.0,Selangor
2020-08-09,Puchong,7.000000000000001,Selangor
2020-08-10,Puchong,16.0,Selangor
2020-08-11,Puchong,17.0,Selangor
2020-08-12,Puchong,0.0,Selangor
2020-08-13,Puchong,15.0,Selangor
2020-08-14,Puchong,4.0,Selangor
2020-08-15,Puchong,3.0,Selangor
2020-08-16,Puchong,4.0,Selangor
2020-08-17,Puchong,8.0,Selangor
2020-08-18,Puchong,32.0,Selangor
2020-08-19,Puchong,14.000000000000002,Selangor
2020-08-20,Puchong,-1.0,Selangor
2020-08-21,Puchong,-15.0,Selangor
2020-08-22,Puchong,-1.0,Selangor
2020-08-23,Puchong,9.0,Selangor
2020-08-24,Puchong,18.0,Selangor
2020-08-25,Puchong,10.0,Selangor
2020-08-26,Puchong,8.0,Selangor
2020-08-27,Puchong,9.0,Selangor
2020-08-28,Puchong,13.0,Selangor
2020-08-29,Puchong,-7.000000000000001,Selangor
2020-08-30,Puchong,7.000000000000001,Selangor
2020-08-31,Puchong,24.0,Selangor
2020-09-01,Puchong,25.0,Selangor
2020-09-02,Puchong,8.0,Selangor
2020-09-03,Puchong,-2.0,Selangor
2020-09-04,Puchong,8.0,Selangor
2020-09-05,Puchong,15.0,Selangor
2020-09-06,Puchong,17.0,Selangor
2020-09-07,Puchong,15.0,Selangor
2020-09-08,Puchong,13.0,Selangor
2020-09-09,Puchong,13.0,Selangor
2020-09-10,Puchong,9.0,Selangor
2020-09-11,Puchong,9.0,Selangor
2020-09-12,Puchong,-12.0,Selangor
2020-09-13,Puchong,13.0,Selangor
2020-09-14,Puchong,14.000000000000002,Selangor
2020-09-15,Puchong,20.0,Selangor
2020-09-16,Puchong,-1.0,Selangor
2020-09-17,Puchong,25.0,Selangor
2020-09-18,Puchong,11.0,Selangor
2020-09-19,Puchong,3.0,Selangor
2020-09-20,Puchong,23.0,Selangor
2020-09-21,Puchong,16.0,Selangor
2020-09-22,Puchong,14.000000000000002,Selangor
2020-09-23,Puchong,15.0,Selangor
2020-09-24,Puchong,17.0,Selangor
2020-09-25,Puchong,12.0,Selangor
2020-09-26,Puchong,14.000000000000002,Selangor
2020-09-27,Puchong,27.0,Selangor
2020-09-28,Puchong,18.0,Selangor
2020-09-29,Puchong,11.0,Selangor
2020-09-30,Puchong,10.0,Selangor
2020-10-01,Puchong,3.0,Selangor
2020-10-02,Puchong,8.0,Selangor
2020-10-03,Puchong,-6.0,Selangor
2020-10-04,Puchong,12.0,Selangor
2020-10-05,Puchong,7.000000000000001,Selangor
2020-10-06,Puchong,5.0,Selangor
2020-10-07,Puchong,-2.0,Selangor
2020-10-08,Puchong,1.0,Selangor
2020-10-09,Puchong,2.0,Selangor
2020-10-10,Puchong,-5.0,Selangor
2020-10-11,Puchong,-8.0,Selangor
2020-10-12,Puchong,1.0,Selangor
2020-10-13,Puchong,17.0,Selangor
2020-10-14,Puchong,-18.0,Selangor
2020-10-15,Puchong,-16.0,Selangor
2020-10-16,Puchong,-24.0,Selangor
2020-10-17,Puchong,-38.0,Selangor
2020-10-18,Puchong,-70.0,Selangor
2020-10-19,Puchong,-21.0,Selangor
2020-10-20,Puchong,-24.0,Selangor
2020-10-21,Puchong,-10.0,Selangor
2020-10-22,Puchong,-33.0,Selangor
2020-10-23,Puchong,-35.0,Selangor
2020-10-24,Puchong,-32.0,Selangor
2020-10-25,Puchong,-38.0,Selangor
2020-10-26,Puchong,-20.0,Selangor
2020-10-27,Puchong,-25.0,Selangor
2020-10-28,Puchong,-7.000000000000001,Selangor
2020-10-29,Puchong,-28.000000000000004,Selangor
2020-10-30,Puchong,-17.0,Selangor
2020-10-31,Puchong,-32.0,Selangor
2020-11-01,Puchong,-33.0,Selangor
2020-11-02,Puchong,-21.0,Selangor
2020-11-03,Puchong,-12.0,Selangor
2020-11-04,Puchong,-22.0,Selangor
2020-11-05,Puchong,-24.0,Selangor
2020-11-06,Puchong,-2.0,Selangor
2020-11-07,Puchong,-21.0,Selangor
2020-11-08,Puchong,-30.0,Selangor
2020-11-09,Puchong,-14.000000000000002,Selangor
2020-11-10,Puchong,-15.0,Selangor
2020-11-11,Puchong,-9.0,Selangor
2020-11-12,Puchong,-8.0,Selangor
2020-11-13,Puchong,-11.0,Selangor
2020-11-14,Puchong,-37.0,Selangor
2020-11-15,Puchong,-61.0,Selangor
2020-11-16,Puchong,-23.0,Selangor
2020-11-17,Puchong,-10.0,Selangor
2020-11-18,Puchong,-32.0,Selangor
2020-11-19,Puchong,-13.0,Selangor
2020-11-20,Puchong,-16.0,Selangor
2020-11-21,Puchong,-27.0,Selangor
2020-11-22,Puchong,-59.0,Selangor
2020-11-23,Puchong,3.0,Selangor
2020-11-24,Puchong,-13.0,Selangor
2020-11-25,Puchong,-12.0,Selangor
2020-11-26,Puchong,-18.0,Selangor
2020-11-27,Puchong,-17.0,Selangor
2020-11-28,Puchong,-16.0,Selangor
2020-11-29,Puchong,-9.0,Selangor
2020-11-30,Puchong,-14.000000000000002,Selangor
2020-12-01,Puchong,5.0,Selangor
2020-12-02,Puchong,-24.0,Selangor
2020-12-03,Puchong,-23.0,Selangor
2020-12-04,Puchong,-21.0,Selangor
2020-12-05,Puchong,-8.0,Selangor
2020-12-06,Puchong,-19.0,Selangor
2020-12-07,Puchong,16.0,Selangor
2020-12-08,Puchong,1.0,Selangor
2020-12-09,Puchong,-6.0,Selangor
2020-12-10,Puchong,11.0,Selangor
2020-12-11,Puchong,-21.0,Selangor
2020-12-12,Puchong,-15.0,Selangor
2020-12-13,Puchong,-3.0,Selangor
2020-12-14,Puchong,2.0,Selangor
2020-12-15,Puchong,2.0,Selangor
2020-12-16,Puchong,-7.000000000000001,Selangor
2020-12-17,Puchong,-15.0,Selangor
2020-12-18,Puchong,-1.0,Selangor
2020-12-19,Puchong,-6.0,Selangor
2020-12-20,Puchong,-3.0,Selangor
2020-12-21,Puchong,7.000000000000001,Selangor
2020-12-22,Puchong,1.0,Selangor
2020-12-23,Puchong,10.0,Selangor
2020-12-24,Puchong,14.000000000000002,Selangor
2020-12-25,Puchong,-16.0,Selangor
2020-12-26,Puchong,-14.000000000000002,Selangor
2020-12-27,Puchong,-5.0,Selangor
2020-12-28,Puchong,11.0,Selangor
2020-12-29,Puchong,12.0,Selangor
2020-12-30,Puchong,13.0,Selangor
2020-12-31,Puchong,19.0,Selangor
2021-01-01,Puchong,-21.0,Selangor
2021-01-02,Puchong,-8.0,Selangor
2021-01-03,Puchong,-14.000000000000002,Selangor
2021-01-04,Puchong,30.0,Selangor
2021-01-05,Puchong,8.0,Selangor
2021-01-06,Puchong,-2.0,Selangor
2021-01-07,Puchong,-26.0,Selangor
2021-01-08,Puchong,-8.0,Selangor
2021-01-09,Puchong,-4.0,Selangor
2021-01-10,Puchong,6.0,Selangor
2021-01-11,Puchong,25.0,Selangor
2021-01-12,Puchong,34.0,Selangor
2021-01-13,Puchong,-35.0,Selangor
2021-01-14,Puchong,-34.0,Selangor
2021-01-15,Puchong,-39.0,Selangor
2021-01-16,Puchong,-38.0,Selangor
2021-01-17,Puchong,-56.99999999999999,Selangor
2021-01-18,Puchong,-39.0,Selangor
2021-01-19,Puchong,-13.0,Selangor
2021-01-20,Puchong,-34.0,Selangor
2021-01-21,Puchong,-32.0,Selangor
2021-01-22,Puchong,-35.0,Selangor
2021-01-23,Puchong,-45.0,Selangor
2021-01-24,Puchong,-59.0,Selangor
2021-01-25,Puchong,-17.0,Selangor
2021-01-26,Puchong,-25.0,Selangor
2021-01-27,Puchong,-13.0,Selangor
2021-01-28,Puchong,-38.0,Selangor
2021-01-29,Puchong,-23.0,Selangor
2021-01-30,Puchong,-30.0,Selangor
2021-01-31,Puchong,-72.0,Selangor
2021-02-01,Puchong,-10.0,Selangor
2021-02-02,Puchong,-22.0,Selangor
2021-02-03,Puchong,-15.0,Selangor
2021-02-04,Puchong,-11.0,Selangor
2021-02-05,Puchong,-15.0,Selangor
2021-02-06,Puchong,-22.0,Selangor
2021-02-07,Puchong,-38.0,Selangor
2021-02-08,Puchong,-2.0,Selangor
2021-02-09,Puchong,-3.0,Selangor
2021-02-10,Puchong,-13.0,Selangor
2021-02-11,Puchong,-19.0,Selangor
2021-02-12,Puchong,-48.0,Selangor
2021-02-13,Puchong,-53.0,Selangor
2021-02-14,Puchong,-35.0,Selangor
2021-02-15,Puchong,-16.0,Selangor
2021-02-16,Puchong,-39.0,Selangor
2021-02-17,Puchong,-23.0,Selangor
2021-02-18,Puchong,-3.0,Selangor
2021-02-19,Puchong,-14.000000000000002,Selangor
2021-02-20,Puchong,-15.0,Selangor
2021-02-21,Puchong,-7.000000000000001,Selangor
2021-02-22,Puchong,-14.000000000000002,Selangor
2021-02-23,Puchong,-2.0,Selangor
2021-02-24,Puchong,1.0,Selangor
2021-02-25,Puchong,4.0,Selangor
2021-02-26,Puchong,0.0,Selangor
2021-02-27,Puchong,-12.0,Selangor
2021-02-28,Puchong,-22.0,Selangor
2021-03-01,Puchong,-1.0,Selangor
2021-03-02,Puchong,1.0,Selangor
2021-03-03,Puchong,0.0,Selangor
2021-03-04,Puchong,2.0,Selangor
2021-03-05,Puchong,-20.0,Selangor
2021-03-06,Puchong,13.0,Selangor
2021-03-07,Puchong,3.0,Selangor
2021-03-08,Puchong,3.0,Selangor
2021-03-09,Puchong,16.0,Selangor
2021-03-10,Puchong,9.0,Selangor
2021-03-11,Puchong,7.000000000000001,Selangor
2021-03-12,Puchong,1.0,Selangor
2021-03-13,Puchong,-2.0,Selangor
2021-03-14,Puchong,0.0,Selangor
2021-03-15,Puchong,16.0,Selangor
2021-03-16,Puchong,10.0,Selangor
2021-03-17,Puchong,2.0,Selangor
2021-03-18,Puchong,2.0,Selangor
2021-03-19,Puchong,2.0,Selangor
2021-03-20,Puchong,21.0,Selangor
2021-03-21,Puchong,18.0,Selangor
2021-03-22,Puchong,10.0,Selangor
2021-03-23,Puchong,9.0,Selangor
2021-03-24,Puchong,1.0,Selangor
2021-03-25,Puchong,5.0,Selangor
2021-03-26,Puchong,7.000000000000001,Selangor
2021-03-27,Puchong,8.0,Selangor
2021-03-28,Puchong,-4.0,Selangor
2021-03-29,Puchong,3.0,Selangor
2021-03-30,Puchong,9.0,Selangor
2021-03-31,Puchong,-9.0,Selangor
2021-04-01,Puchong,7.000000000000001,Selangor
2021-04-02,Puchong,-1.0,Selangor
2021-04-03,Puchong,-5.0,Selangor
2021-04-04,Puchong,3.0,Selangor
2021-04-05,Puchong,8.0,Selangor
2021-04-06,Puchong,26.0,Selangor
2021-04-07,Puchong,15.0,Selangor
2021-04-08,Puchong,14.000000000000002,Selangor
2021-04-09,Puchong,11.0,Selangor
2021-04-10,Puchong,19.0,Selangor
2021-04-11,Puchong,5.0,Selangor
2021-04-12,Puchong,21.0,Selangor
2021-04-13,Puchong,7.000000000000001,Selangor
2021-04-14,Puchong,10.0,Selangor
2021-04-15,Puchong,-1.0,Selangor
2021-04-16,Puchong,4.0,Selangor
2021-04-17,Puchong,11.0,Selangor
2021-04-18,Puchong,7.000000000000001,Selangor
2021-04-19,Puchong,18.0,Selangor
2021-04-20,Puchong,-16.0,Selangor
2021-04-21,Puchong,7.000000000000001,Selangor
2021-04-22,Puchong,6.0,Selangor
2021-04-23,Puchong,-3.0,Selangor
2021-04-24,Puchong,4.0,Selangor
2021-04-25,Puchong,-9.0,Selangor
2021-04-26,Puchong,15.0,Selangor
2021-04-27,Puchong,0.0,Selangor
2021-04-28,Puchong,12.0,Selangor
2021-04-29,Puchong,-2.0,Selangor
2021-04-30,Puchong,-5.0,Selangor
2021-05-01,Puchong,-11.0,Selangor
2021-05-02,Puchong,-1.0,Selangor
2021-05-03,Puchong,6.0,Selangor
2021-05-04,Puchong,9.0,Selangor
2021-05-05,Puchong,23.0,Selangor
2021-05-06,Puchong,-9.0,Selangor
2021-05-07,Puchong,-20.0,Selangor
2021-05-08,Puchong,-23.0,Selangor
2021-05-09,Puchong,-29.0,Selangor
2021-05-10,Puchong,-2.0,Selangor
2021-05-11,Puchong,-6.0,Selangor
2021-05-12,Puchong,-13.0,Selangor
2021-05-13,Puchong,-43.0,Selangor
2021-05-14,Puchong,-51.0,Selangor
2021-05-15,Puchong,-37.0,Selangor
2021-05-16,Puchong,-44.0,Selangor
2021-05-17,Puchong,-14.000000000000002,Selangor
2021-05-18,Puchong,-27.0,Selangor
2021-05-19,Puchong,-19.0,Selangor
2021-05-20,Puchong,4.0,Selangor
2021-05-21,Puchong,-20.0,Selangor
2021-05-22,Puchong,-31.0,Selangor
2021-05-23,Puchong,-44.0,Selangor
2021-05-24,Puchong,-6.0,Selangor
2021-05-25,Puchong,-23.0,Selangor
2021-05-26,Puchong,-42.0,Selangor
2021-05-27,Puchong,-23.0,Selangor
2021-05-28,Puchong,-33.0,Selangor
2021-05-29,Puchong,-34.0,Selangor
2021-05-30,Puchong,-30.0,Selangor
2021-05-31,Puchong,6.0,Selangor
2021-06-01,Puchong,-68.0,Selangor
2021-06-02,Puchong,-53.0,Selangor
2021-06-03,Puchong,-54.0,Selangor
2021-06-04,Puchong,-60.0,Selangor
2021-06-05,Puchong,-54.0,Selangor
2021-06-06,Puchong,-61.0,Selangor
2021-06-07,Puchong,-54.0,Selangor
2021-06-08,Puchong,-44.0,Selangor
2021-06-09,Puchong,-55.00000000000001,Selangor
2021-06-10,Puchong,-42.0,Selangor
2021-06-11,Puchong,-62.0,Selangor
2021-06-12,Puchong,-61.0,Selangor
2021-06-13,Puchong,-64.0,Selangor
2021-06-14,Puchong,-34.0,Selangor
2021-06-15,Puchong,-39.0,Selangor
2021-06-16,Puchong,-51.0,Selangor
2021-06-17,Puchong,-48.0,Selangor
2021-06-18,Puchong,-45.0,Selangor
2021-06-19,Puchong,-52.0,Selangor
2021-06-20,Puchong,-48.0,Selangor
2021-06-21,Puchong,-42.0,Selangor
2021-06-22,Puchong,-30.0,Selangor
2021-06-23,Puchong,-38.0,Selangor
2021-06-24,Puchong,-38.0,Selangor
2021-06-25,Puchong,-30.0,Selangor
2021-06-26,Puchong,-52.0,Selangor
2021-06-27,Puchong,-48.0,Selangor
2021-06-28,Puchong,-29.0,Selangor
2021-06-29,Puchong,-44.0,Selangor
2021-06-30,Puchong,-49.0,Selangor
2021-07-01,Puchong,-38.0,Selangor
2021-07-02,Puchong,-23.0,Selangor
2021-07-03,Puchong,-64.0,Selangor
2021-07-04,Puchong,-68.0,Selangor
2021-07-05,Puchong,-51.0,Selangor
2021-07-06,Puchong,-48.0,Selangor
2021-07-07,Puchong,-48.0,Selangor
2021-07-09,Puchong,-52.0,Selangor
2021-07-10,Puchong,-55.00000000000001,Selangor
2021-07-11,Puchong,-53.0,Selangor
2021-07-12,Puchong,-32.0,Selangor
2021-07-13,Puchong,-40.0,Selangor
2021-07-14,Puchong,-53.0,Selangor
2021-07-15,Puchong,-31.0,Selangor
2021-07-16,Puchong,-39.0,Selangor
2021-07-17,Puchong,-57.99999999999999,Selangor
2021-07-18,Puchong,-44.0,Selangor
2021-07-19,Puchong,-26.0,Selangor
2021-07-20,Puchong,-44.0,Selangor
2021-07-21,Puchong,-34.0,Selangor
2021-07-22,Puchong,-34.0,Selangor
2021-07-23,Puchong,-32.0,Selangor
2021-07-24,Puchong,-47.0,Selangor
2021-07-25,Puchong,-39.0,Selangor
2021-07-26,Puchong,-30.0,Selangor
2021-07-27,Puchong,-34.0,Selangor
2021-07-28,Puchong,-50.0,Selangor
2021-07-29,Puchong,-35.0,Selangor
2021-07-30,Puchong,-43.0,Selangor
2021-07-31,Puchong,-40.0,Selangor
2021-08-01,Puchong,-50.0,Selangor
2021-08-02,Puchong,-31.0,Selangor
2021-08-03,Puchong,-32.0,Selangor
2021-08-04,Puchong,-31.0,Selangor
2021-08-05,Puchong,-39.0,Selangor
2021-08-06,Puchong,-41.0,Selangor
2021-08-07,Puchong,-57.99999999999999,Selangor
2021-08-08,Puchong,-59.0,Selangor
2021-08-09,Puchong,-31.0,Selangor
2021-08-10,Puchong,-42.0,Selangor
2021-08-11,Puchong,-32.0,Selangor
2021-08-12,Puchong,-42.0,Selangor
2021-08-13,Puchong,-36.0,Selangor
2021-08-14,Puchong,-27.0,Selangor
2021-08-15,Puchong,-50.0,Selangor
2021-08-16,Puchong,-34.0,Selangor
2021-08-17,Puchong,-35.0,Selangor
2021-08-18,Puchong,-27.0,Selangor
2021-08-19,Puchong,-27.0,Selangor
2021-08-20,Puchong,-42.0,Selangor
2021-08-21,Puchong,-36.0,Selangor
2021-08-22,Puchong,-47.0,Selangor
2021-08-23,Puchong,-26.0,Selangor
2021-08-24,Puchong,-35.0,Selangor
2021-08-25,Puchong,-27.0,Selangor
2021-08-26,Puchong,-28.000000000000004,Selangor
2021-08-27,Puchong,-42.0,Selangor
2021-08-28,Puchong,-26.0,Selangor
2021-08-29,Puchong,-47.0,Selangor
2021-08-30,Puchong,-4.0,Selangor
2021-08-31,Puchong,-42.0,Selangor
2021-09-01,Puchong,-14.000000000000002,Selangor
2021-09-02,Puchong,-24.0,Selangor
2021-09-03,Puchong,-26.0,Selangor
2021-09-04,Puchong,-21.0,Selangor
2021-09-05,Puchong,-17.0,Selangor
2021-09-06,Puchong,-9.0,Selangor
2021-09-07,Puchong,-36.0,Selangor
2021-09-08,Puchong,-20.0,Selangor
2021-09-09,Puchong,-13.0,Selangor
2021-09-10,Puchong,-19.0,Selangor
2021-09-11,Puchong,-23.0,Selangor
2021-09-12,Puchong,-15.0,Selangor
2021-09-13,Puchong,1.0,Selangor
2021-09-14,Puchong,-5.0,Selangor
2021-09-15,Puchong,-7.000000000000001,Selangor
2021-09-16,Puchong,-18.0,Selangor
2021-09-17,Puchong,-6.0,Selangor
2021-09-18,Puchong,-17.0,Selangor
2021-09-19,Puchong,-35.0,Selangor
2021-09-20,Puchong,4.0,Selangor
2021-09-21,Puchong,-9.0,Selangor
2021-09-22,Puchong,-12.0,Selangor
2021-09-23,Puchong,-4.0,Selangor
2021-09-24,Puchong,-16.0,Selangor
2021-09-25,Puchong,-19.0,Selangor
2021-09-26,Puchong,-24.0,Selangor
2021-09-27,Puchong,-1.0,Selangor
2021-09-28,Puchong,-7.000000000000001,Selangor
2021-09-29,Puchong,-14.000000000000002,Selangor
2021-09-30,Puchong,-10.0,Selangor
2021-10-01,Puchong,-11.0,Selangor
2021-10-02,Puchong,-1.0,Selangor
2021-10-03,Puchong,-15.0,Selangor
2021-10-04,Puchong,-8.0,Selangor
2021-10-05,Puchong,2.0,Selangor
2021-10-06,Puchong,-4.0,Selangor
2021-10-07,Puchong,0.0,Selangor
2021-10-08,Puchong,-9.0,Selangor
2021-10-09,Puchong,-1.0,Selangor
2021-10-10,Puchong,3.0,Selangor
2021-10-11,Puchong,8.0,Selangor
2021-10-12,Puchong,3.0,Selangor
2021-10-13,Puchong,-11.0,Selangor
2021-10-14,Puchong,-3.0,Selangor
2021-10-15,Puchong,1.0,Selangor
2021-10-16,Puchong,10.0,Selangor
2021-10-17,Puchong,-14.000000000000002,Selangor
2021-10-18,Puchong,12.0,Selangor
2021-10-19,Puchong,15.0,Selangor
2021-10-20,Puchong,-1.0,Selangor
2021-10-21,Puchong,16.0,Selangor
2021-10-22,Puchong,8.0,Selangor
2021-10-23,Puchong,0.0,Selangor
2021-10-24,Puchong,2.0,Selangor
2021-10-25,Puchong,14.000000000000002,Selangor
2021-10-26,Puchong,3.0,Selangor
2021-10-27,Puchong,-6.0,Selangor
2021-10-28,Puchong,10.0,Selangor
2021-10-29,Puchong,6.0,Selangor
2021-10-30,Puchong,4.0,Selangor
